company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
Accenture,AUSTRALIA,"  Use version control software, Git and advanced CI/CD tooling using Scratch Orgs and Sandbox based development. A relentless passion for client success.",software engineer,Salesforce developer,full-time,Remote in Sydney NSW+2 locations,2022-07-17,4.0,
Victoria Police,AUSTRALIA,  The Digital Education Design &amp; Development team is responsible for the creation and delivery of digital learning content for the organisation.,software engineer,eLearning Developer,full-time,Melbourne VIC,2022-08-11,3.5,
Tyro,AUSTRALIA,"  Passion for creating quality software and up to date on new technologies. You will work closely with our awesome teams and individuals in engineering, product…",software engineer,Software Engineer,full-time,Sydney NSW,2022-07-17,,
Amazon Support Services PtyLtd,AUSTRALIA,"  We use AWS technologies to build high quality distributed software systems. Ability to partner with engineers, program managers, and customers.",software engineer,Software Development Manager,full-time,Sydney NSW,2022-08-16,3.5,
The Trade Desk,AUSTRALIA,  Giving companies the opportunity to target the right audience at the right time and in turn giving consumers the right type of advertising at their fingertips.,software engineer,Software Engineer - SWAT,full-time,Sydney NSW,2022-07-17,,
DNA Talent,AUSTRALIA,"  Someone who is experienced in developing and delivering software using Agile methodologies. Work with your tight-knit crew to design, develop, test, deploy,…",software engineer,Senior Software Engineer,full-time,Melbourne VIC,2022-07-17,,
Scantek,AUSTRALIA,"  This role will see you designing, estimating and developing high-quality web based applications using our standards and best practices.",software engineer,Full Stack Developer,,Perth WA,2022-07-17,,
FinXL,AUSTRALIA,  12 month contract with 2 x 12 months possible extension. Australian Citizen with Baseline clearance. Through the delivery of services and implementation of new…,software engineer,DevOps Infrastructure Engineer (Multiple),contract,Canberra ACT,2022-08-09,,
Rashays Cafes and Restaurants,AUSTRALIA,"  NET / Angular Developer to support our inventory management, web ordering system and integrations. Experience in UI framework (Angular).",software engineer,IT Developer,full-time,Chester Hill NSW 2162,2022-08-12,2.8,
University of South Australia,AUSTRALIA,"  Significant experience in the design, development and support of software applications and services. Perform complex system maintenance functions, including the…",software engineer,Application Software Engineer (HEO 6),undefined,South Australia,2022-08-04,4.3,84539
Aglive,AUSTRALIA,"  2+ years’ commercial experience in software development, software testing or team lead. Monitor the infrastructure in order to ensure its uptime and…",software engineer,DevOps Engineer,,Sydney NSW,2022-07-17,,
Hatch,AUSTRALIA,"  Be a keen learner who remains abreast of latest software engineering techniques and technology developments. Join the team to improve project outcomes, leverage…",software engineer,Software Developer,,Brisbane QLD,2022-07-17,3.9,
Macquarie Group Limited,AUSTRALIA,"  Our team provides support staff and application developers the self-service tools, data intelligence, and automation they rely on to create better experiences…",software engineer,Lead Software Engineer |Event-based architecture,permanent,Sydney NSW,2022-07-23,3.8,
DNA Client,AUSTRALIA,"  We are looking for a talented Front-end Developer experienced in designing high quality, user-focused, accessible, responsive websites and you’re looking for a…",software engineer,Front-end Developer,permanent,Melbourne City Centre VIC,2022-07-17,,
Davidson Recruitment,AUSTRALIA,"  Knowledge of professional software engineering practices, including writing and executing software unit tests and system test specifications.",software engineer,Software &amp; System Engineer,undefined,Hybrid remote in Brisbane Central Business District QLD,2022-08-16,4.8,900-1140
EY,AUSTRALIA,"  We’re looking for innovative Engineers to be part of a top priority team in a highly autonomous yet collaborative environment, who take accountability for the…",software engineer,AI &amp; Automation Engineer - Digital &amp; Emerging Tech,undefined,Sydney NSW 2000,2022-08-05,4.0,80000
Talent International,AUSTRALIA,  We are looking for React JS full stack developer. Work directly with the client team on a fast paced project as a Full stack developer in React JS and Nodejs.,software engineer,React Developer,undefined,Remote in Melbourne VIC,2022-07-27,4.4,100000-160000
AI Australia,AUSTRALIA,"  NET Developer who has a minimum of 2 year's experience and you are excited by the rare opportunity to work with the latest Microsoft technologies, rebuilding…",software engineer,Microsoft .NET Developer,full-time,Sydney NSW,2022-07-17,,
Bayside Group,AUSTRALIA,  The role is to develop server-side solutions for website and mobile products: Assisting in developing project scope/requirements as necessary.,software engineer,Web Developer,undefined,Hybrid remote in Melbourne VIC,2022-08-06,,80000-120000
Feedzai,AUSTRALIA,"  Integrate software components into a fully functional software system. Execute full software development life cycle. Write well-designed, testable code.",software engineer,Software Engineer,,Sydney NSW,2022-07-17,,
PwC,AUSTRALIA,"  With PwC, you’ll ignite a meaningful career while being supported by a flexible working culture, innovative learning and development opportunities and…",software engineer,Java Integration Developer,full-time,Sydney NSW,2022-07-17,4.0,
Macquarie Group Limited,AUSTRALIA,"  Collaborating with Agile teams to deliver working software for customers. Designing and building on the digital home loan core offering, ensuring delivery of…",software engineer,Lead Frontend Engineer - Home Loan Originations,permanent,Sydney NSW,2022-07-17,3.8,
Seers Group Australia,AUSTRALIA,  The team is responsible for providing a wide range of digital services to support the business and operating environment of the department.,software engineer,Drupal PHP developers in Australia needed urgently,undefined,Remote in Sydney NSW,2022-08-04,,72028-150036
ARQ Group,AUSTRALIA,"  From design thinking to customer solutions, leading mobile, cloud and analytical insights, digital marketing, to web design. Writing unit tests and E2E tests.",software engineer,Senior iOS Developers,permanent,Sydney NSW,2022-07-17,3.9,
Amazon Corporate Services Pty,AUSTRALIA,  You enjoy working with non-software engineers and others who don't think like you do daily to design and build better software.,software engineer,"Software Development Engineer, AWS Networking",part-time,Sydney NSW,2022-08-12,3.5,
Argenti Cloud,AUSTRALIA,  3+ years experience to refactor/upgrade in house-built apps to latest version of: An Engineering or Computer Science degree or equivalent.,software engineer,Java Software Engineer,full-time,Sydney NSW,2022-08-09,,
Sprout Group Limited,AUSTRALIA,  Previous work experience with application and software development. Bachelor’s degree in computer science or software engineering.,software engineer,Software Developer,,Remote in Australia+1 location,2022-08-08,,
Hudson Australia,AUSTRALIA,  Improve and maintain existing software. Collaborate with internal teams to produce software design and architecture. Test and deploy applications and systems.,software engineer,Full Stack Developer,undefined,Canberra ACT,2022-07-17,,100-125
Penten,AUSTRALIA,  You have a deep interest in programming languages and the art of software and know at least one language very well.,software engineer,Expression of Interest – Software Engineers,,Canberra ACT,2022-07-17,,
Emesent,AUSTRALIA,  Ensure all software components and dependencies are incorporated into a single software bundle for simple integration. Strong communication and teamwork skills.,software engineer,Software Engineer - C++ Algorithms,full-time,Brisbane QLD,2022-07-17,,
Ayan Infotech,AUSTRALIA,  All applicants must have full work rights in Australia. Type: Contract (6-12 months + long term). Develop and support the Prism application features and…,software engineer,AS400 Developer - Sydney,contract,Sydney Central Business District NSW,2022-07-26,,
ClearPoint NZ,AUSTRALIA,"Due to recent project wins, we’re currently seeking a Senior Software Engineer to join and help us develop microservice APIs and scalable enterprise solutions.",software engineer,"Senior Software Engineer (Java, Springboot, API)",contract,Remote in Sydney NSW,2022-07-17,,
Harrison.ai,AUSTRALIA,Solid experience (2+ years) working in a software engineering role or an ML Engineering role working closely with software development teams.,software engineer,Software Engineer (AI Engineering) - harrison.ai,full-time,Remote in Sydney NSW,2022-07-17,,
Collins Aerospace,AUSTRALIA,"Experience developing software in a DEVSECOPS environment. Advanced training and experience in software engineering and development tools, particularly in the…",software engineer,Software Engineer,permanent,Sydney NSW,2022-07-17,3.6,
DEK Technologies,AUSTRALIA,Our team of highly skilled engineers develop and integrate and test computer vision software in a high-performance embedded environment.,software engineer,Software Architect,full-time,Remote in Melbourne VIC,2022-07-17,4.5,
